Sonar_1,Sonar_2,Sonar_3,Sonar_4,Sonar_5,Sonar_6,Sonar_7,Sonar_8,Sonar_9,Sonar_10,Sonar_11,Sonar_12,Sonar_13,Sonar_14,Sonar_15,Sonar_16,Sonar_17,Sonar_18,Sonar_19,Sonar_20,Sonar_21,Sonar_22,Sonar_23,Sonar_24,Sonar_25,Sonar_26,Sonar_27,Sonar_28,Sonar_29,Sonar_30,Sonar_31,Sonar_32,Sonar_33,Sonar_34,Sonar_35,Sonar_36,Sonar_37,Sonar_38,Sonar_39,Sonar_40,Sonar_41,Sonar_42,Sonar_43,Sonar_44,Sonar_45,Sonar_46,Sonar_47,Sonar_48,Sonar_49,Sonar_50,Sonar_51,Sonar_52,Sonar_53,Sonar_54,Sonar_55,Sonar_56,Sonar_57,Sonar_58,Sonar_59,Sonar_60,Label,Radar_Signal,Infrared,Speed,Threat
0.919792572,0.094849193,0.544126002,0.740509521,0.756926845,0.606716202,0.166787335,0.797420554,0.720111334,0.086135772,0.463809825,0.1739774,0.337477046,0.018081092,0.400329868,0.549876921,0.619582593,0.663490345,0.836291313,0.215462907,0.120481822,0.851537172,0.156612815,0.974760081,0.842538229,0.500876606,0.981421425,0.097376729,0.303065761,0.638224415,0.350006868,0.928372552,0.065626088,0.549411832,0.590866267,0.652728124,0.255666223,0.364566428,0.84368053,0.194942769,0.826867847,0.562655423,0.762187511,0.713607366,0.207511495,0.568812736,0.867723153,0.432116237,0.96659077,0.4522151,0.142785637,0.38943468,0.951702406,0.319720849,0.86809816,0.881250682,0.350186524,0.083257658,0.724557909,0.311512299,M,68.27569247,0.493798896,35.62889716,1
0.782923614,0.442654848,0.485266742,0.777909407,0.382363331,0.443127345,0.376190469,0.367340515,0.525946577,0.808799445,0.361768312,0.524254721,0.670727325,0.269439446,0.277522805,0.933413127,0.723534573,0.577186676,0.647720054,0.029299443,0.618102966,0.509508873,0.54574968,0.359423827,0.081473898,0.193339234,0.950744713,0.408699562,0.466683156,0.05270979,0.03756623,0.717181447,0.538094664,0.508705984,0.24312453,0.744750732,0.168236579,0.189934744,0.460712171,0.286279862,0.247462981,0.645237645,0.650971745,0.82451707,0.417708567,0.073085091,0.273666385,0.980005463,0.596258575,0.709737085,0.00735783,0.518205732,0.037528658,0.569230212,0.92077085,0.968419131,0.540552675,0.458204805,0.945017094,0.673609832,R,42.72030273,0.873998012,31.74757579,0
0.06489928,0.465725578,0.240245018,0.469804321,0.455465572,0.582144803,0.35677049,0.164270449,0.503719435,0.830202884,0.664012228,0.338367866,0.935523023,0.912207571,0.209348399,0.039417585,0.741308708,0.827610261,0.967864566,0.889836394,0.600534768,0.530052339,0.027841051,0.246656447,0.459614752,0.6285039,0.557251833,0.74263599,0.279766931,0.564952608,0.088142243,0.413665524,0.750160833,0.693400853,0.990642737,0.277891126,0.498189299,0.329530414,0.440603114,0.85695013,0.684209075,0.882441191,0.203511108,0.873361118,0.059762274,0.88859928,0.329073779,0.314587633,0.512088577,0.940690188,0.047781365,0.352230975,0.856571989,0.396054477,0.199156898,0.424794181,0.385552501,0.915416201,0.761934376,0.505115556,M,59.15287974,0.887291002,19.36089285,1
0.988370567,0.465277531,0.058237831,0.262274322,0.43607048,0.156902624,0.947565126,0.766848898,0.2682872,0.590804534,0.721449157,0.941278929,0.881635349,0.515192226,0.77465262,0.562144754,0.55270389,0.114741958,0.126137658,0.529533615,0.268861545,0.021036902,0.722839204,0.032486597,0.595276841,0.539193794,0.968814691,0.484213139,0.063601436,0.551687968,0.841096171,0.996849284,0.430343174,0.320298742,0.906653297,0.191242129,0.615428915,0.405714424,0.041082365,0.347288474,0.265228523,0.686091154,0.948790498,0.268047187,0.811465939,0.055359817,0.53812101,0.070550064,0.934032991,0.766351281,0.657949911,0.823896382,0.647519796,0.968944397,0.713957948,0.92465861,0.517131892,0.117064413,0.528177721,0.126872828,M,73.4064035,0.010965916,45.45204707,1
0.592493479,0.482493061,0.622575398,0.010046981,0.194840492,0.491330432,0.950503562,0.38360904,0.424372026,0.714696089,0.603792757,0.29892615,0.410816396,0.217699799,0.966021459,0.130634382,0.371836785,0.025838972,0.221779492,0.780471138,0.201175232,0.080063403,0.47445318,0.009969235,0.084766154,0.80762587,0.771473345,0.91513882,0.854515436,0.683175563,0.052332857,0.782848618,0.845510811,0.799082146,0.508479035,0.232901839,0.845329976,0.72716281,0.980761174,0.155692598,0.225664583,0.21179815,0.792539768,0.186907296,0.06665983,0.998560807,0.024817211,0.83524406,0.365366842,0.84161546,0.554620491,0.901631229,0.926192986,0.009098181,0.075412176,0.25035873,0.669315416,0.888272197,0.459941951,0.606973116,R,51.49473515,0.886295745,48.47662708,0
0.188499853,0.804966834,0.967328111,0.268598933,0.494825952,0.086116111,0.559136656,0.502783442,0.144436484,0.442066213,0.334104652,0.521830875,0.585654335,0.008495579,0.761005983,0.713014292,0.366286386,0.052935936,0.75493254,0.95517516,0.240151596,0.323524614,0.183812889,0.576936123,0.154841395,0.356193943,0.697013014,0.560115983,0.386462564,0.420249602,0.562110883,0.005864728,0.078509868,0.881258068,0.077878989,0.706803596,0.920038164,0.270683604,0.370491437,0.568921406,0.88170897,0.941905587,0.739563248,0.086619761,0.669154156,0.410303722,0.470700999,0.04914839,0.191062139,0.790513608,0.453958833,0.301662242,0.384019074,0.854399513,0.748999017,0.272315397,0.11750184,0.251998222,0.920756451,0.581588838,M,81.39839746,0.271484217,8.681965631,1
0.533480209,0.5963936,0.366028266,0.80710702,0.523286249,0.116747903,0.129065125,0.536859147,0.936570218,0.308352122,0.869541169,0.764095587,0.247812443,0.036340748,0.101847265,0.728493934,0.199669738,0.371270921,0.501699166,0.725468168,0.113231223,0.406366405,0.485072909,0.540827064,0.818360641,0.171678195,0.807831452,0.692878428,0.555870814,0.69952787,0.412017739,0.138397586,0.66576524,0.524672307,0.639374801,0.337998781,0.906866577,0.587369869,0.085402484,0.449803991,0.756356055,0.794134562,0.494597053,0.894747571,0.267668437,0.410598697,0.898596911,0.896256716,0.685712769,0.858980547,0.088773267,0.864994976,0.320619907,0.178331512,0.239369836,0.417968508,0.251192005,0.320567586,0.134978486,0.296176766,R,72.21555793,0.038972364,11.15063207,0
0.572283815,0.441853708,0.346718761,0.746452129,0.893509971,0.756789223,0.332000702,0.744442168,0.151980182,0.130317988,0.345627037,0.807702369,0.246348247,0.063253409,0.131709535,0.858744969,0.633783285,0.253201163,0.555295825,0.527579622,0.655435978,0.233187554,0.864402987,0.309368562,0.694131654,0.016124646,0.37265713,0.351709818,0.543484429,0.072736262,0.790131374,0.217780802,0.677037815,0.803212123,0.561876956,0.740883207,0.661860312,0.355529797,0.808858539,0.29470137,0.571212918,0.745397739,0.37895591,0.302767608,0.45934601,0.817963494,0.929921763,0.545083413,0.661466205,0.903273622,0.098546851,0.232078578,0.708900006,0.823744462,0.857029028,0.415107177,0.089339902,0.437781477,0.23073459,0.291196455,R,61.507334,0.84779027,26.2815514,0
0.772267557,0.075527086,0.827581217,0.427669086,0.596063931,0.089652231,0.337359078,0.089700919,0.961543723,0.807261649,0.459632754,0.223602548,0.933455105,0.344596596,0.160984432,0.563164388,0.94377412,0.003830291,0.238124843,0.93844764,0.171085967,0.113243452,0.570187216,0.861843823,0.477109818,0.994564257,0.6791717,0.074074907,0.992832132,0.407894237,0.287402534,0.557879184,0.304307592,0.086457507,0.001428343,0.449583353,0.836863422,0.572315186,0.999207299,0.286846646,0.280455065,0.15974946,0.164063588,0.285186596,0.792840045,0.905756791,0.97508717,0.232289654,0.881297546,0.328255089,0.112840545,0.870024926,0.636105635,0.164730896,0.429831258,0.287257695,0.736794569,0.453416231,0.989279945,0.054744982,R,15.07928158,0.863866756,4.562528464,0
0.355015266,0.481900167,0.503133555,0.315935822,0.729240249,0.874747073,0.938719302,0.805093377,0.850580197,0.550545301,0.825888226,0.303503909,0.398478762,0.316913014,0.467387335,0.285579616,0.961611442,0.312844628,0.098044538,0.526817166,0.057099078,0.110543166,0.219389389,0.46435025,0.433250932,0.799691862,0.739474654,0.426318294,0.333704208,0.316468784,0.773995087,0.052072406,0.01282165,0.795544392,0.477146376,0.130881139,0.235565935,0.932503953,0.859502976,0.70978505,0.48222523,0.520323626,0.975244535,0.965770444,0.215269046,0.811104566,0.197242666,0.213537478,0.676093034,0.405001099,0.931544407,0.089009735,0.511525641,0.91852153,0.90411366,0.156529213,0.3666377,0.6191214,0.159394885,0.968022172,M,83.59491109,0.59623108,21.82241994,1
0.914749329,0.166950179,0.121155461,0.085408483,0.909443664,0.19362381,0.416284929,0.448851366,0.599011044,0.071735344,0.226758617,0.931490387,0.908410107,0.781290647,0.019401246,0.327006768,0.627958735,0.275190212,0.909586695,0.633889462,0.071906717,0.909005589,0.957766658,0.077712418,0.532360235,0.303364282,0.392839076,0.179651218,0.578072102,0.957979353,0.5030726,0.082914581,0.620001333,0.340222994,0.85592519,0.434678148,0.192839609,0.191105623,0.768764181,0.265587598,0.767233394,0.205887311,0.321686369,0.465486972,0.94319585,0.931731425,0.206871875,0.358219041,0.149399388,0.509985079,0.460582551,0.900760162,0.930005378,0.383567391,0.491737943,0.896236249,0.806707808,0.003656311,0.320059564,0.421774242,R,93.59055853,0.574433757,29.08956324,0
0.229716284,0.199571616,0.037784507,0.643369725,0.26251029,0.052347178,0.230979311,0.801913953,0.851489182,0.483066245,0.41607067,0.977853694,0.20056466,0.215359283,0.291867177,0.172757318,0.379365598,0.910834227,0.615347841,0.411946549,0.934410795,0.048464232,0.210276178,0.565888605,0.615552623,0.039557507,0.403038758,0.649153965,0.698070546,0.638139903,0.320563224,0.093520124,0.427112446,0.128754437,0.947623659,0.475170866,0.317259174,0.766304071,0.497948593,0.310034024,0.811967742,0.867152151,0.673008166,0.046964422,0.56632288,0.763294912,0.136503012,0.228670751,0.882495105,0.020121722,0.752727138,0.473773293,0.446772159,0.007096532,0.819398231,0.359824901,0.540765631,0.677300686,0.702629576,0.955980059,R,13.69651238,0.813120273,26.10367856,0
0.531339953,0.399719551,0.953703626,0.642110235,0.298150356,0.126464245,0.842554501,0.362181603,0.660469721,0.470816419,0.19892978,0.601686609,0.060683069,0.41334246,0.54661494,0.436046974,0.748672175,0.827924955,0.771243074,0.038812948,0.19412877,0.536607509,0.93482204,0.834956775,0.842534508,0.303208194,0.429447897,0.470705947,0.157371583,0.03106813,0.946902899,0.240712586,0.239948904,0.083379054,0.928507752,0.579737115,0.667036857,0.911576887,0.345620169,0.621507311,0.038799455,0.186772528,0.831245805,0.766768356,0.350642691,0.376810628,0.533554434,0.000241005,0.241244336,0.208231809,0.250482947,0.805905843,0.279673857,0.191521322,0.504263461,0.865645036,0.241349704,0.078536243,0.356404736,0.747651825,R,48.82411294,0.786309553,16.54542915,0
0.550690545,0.81679337,0.959592148,0.792662477,0.603803079,0.493341588,0.040069086,0.984321979,0.383481123,0.152228214,0.666708855,0.284288289,0.585778271,0.586767908,0.445729821,0.836118616,0.264967062,0.448632592,0.537692129,0.663624721,0.783971851,0.394807283,0.646046944,0.150610953,0.932648101,0.383058806,0.729521422,0.020341082,0.205187143,0.487082544,0.878252468,0.52725515,0.929870482,0.483796897,0.490449097,0.119746789,0.802656244,0.246965412,0.899612489,0.91082422,0.943310112,0.520230489,0.677093785,0.77851588,0.131014619,0.600957195,0.034297901,0.497566083,0.154842682,0.182922926,0.365047567,0.432437167,0.623172425,0.074428418,0.503691761,0.18262513,0.573975175,0.637404612,0.556709257,0.73829551,M,25.8888742,0.890105473,27.1222903,1
0.335609244,0.765106592,0.432767082,0.484184498,0.648102127,0.018358384,0.653994221,0.618585149,0.309847117,0.085794285,0.09093545,0.923223747,0.689279321,0.127102614,0.356723169,0.592482994,0.835571705,0.043660929,0.236633131,0.88974899,0.00916555,0.201399103,0.959024176,0.613401847,0.261671367,0.066991094,0.02819134,0.24474508,0.88148582,0.415913654,0.720333369,0.918285035,0.408040462,0.191277371,0.517117931,0.908083687,0.804374414,0.065829843,0.6925728,0.571897522,0.907463176,0.122481417,0.534036113,0.879462694,0.410023787,0.481994918,0.070460678,0.27814364,0.324506649,0.945122449,0.282667361,0.460868735,0.671304424,0.162183372,0.486442387,0.738539039,0.866855213,0.626259275,0.669053515,0.126283473,M,75.45233074,0.552747448,47.94004771,1
0.945776497,0.132574077,0.774672937,0.264816322,0.933593144,0.719959539,0.753813713,0.219059173,0.443039977,0.617813195,0.769973618,0.103959376,0.962365316,0.890220671,0.27034859,0.822760243,0.518323923,0.461806482,0.314434106,0.580968587,0.729889118,0.410932905,0.629219193,0.699312921,0.711121817,0.051966098,0.859747806,0.458253315,0.262416082,0.241764507,0.483014113,0.886831539,0.378347582,0.749725747,0.096818731,0.476056702,0.99168614,0.770437803,0.210528488,0.501441474,0.233624764,0.409560927,0.780084024,0.771224815,0.228100378,0.922223318,0.592568183,0.379924291,0.501935581,0.605071253,0.559890532,0.486405036,0.504932804,0.17641191,0.812732904,0.54176032,0.131079862,0.766157102,0.932443978,0.947306899,R,72.1629636,0.967647093,10.30087021,0
0.369017732,0.135516874,0.518399627,0.112609229,0.933987419,0.183579627,0.25276586,0.406636527,0.383164469,0.794662892,0.456316821,0.17076826,0.267209895,0.509113385,0.147453917,0.611655676,0.565747307,0.714702316,0.937704615,0.912254561,0.946075618,0.244715597,0.131565307,0.3022767,0.895085173,0.972053475,0.859324951,0.110017721,0.947427998,0.423358027,0.009310291,0.442393741,0.04606917,0.543877921,0.338554027,0.473434934,0.613170361,0.868801096,0.661901576,0.434048868,0.819427854,0.905582138,0.119759966,0.531932978,0.28451196,0.047061198,0.668546695,0.862770777,0.162902654,0.812413658,0.853395734,0.914340443,0.265285089,0.903953065,0.320662755,0.552338013,0.050507471,0.043881088,0.720373213,0.444479978,R,14.08851206,0.996146831,32.74156792,0
0.256292375,0.190413496,0.669953491,0.000401544,0.805891169,0.079249606,0.191489615,0.386236395,0.48485874,0.354995116,0.320712165,0.963916012,0.641579681,0.023432955,0.430175908,0.8750087,0.301456186,0.094556345,0.758384772,0.606013832,0.570312508,0.05357656,0.14049901,0.622549396,0.207823841,0.50407008,0.544881686,0.28350719,0.948425156,0.842464107,0.722373508,0.077993866,0.106130019,0.492781346,0.160713349,0.978265464,0.158520234,0.487467835,0.364121057,0.639386421,0.129036409,0.430316428,0.274705033,0.887751525,0.040585712,0.913727494,0.832994139,0.297570716,0.789290655,0.03121356,0.96686555,0.526594943,0.303281026,0.362583213,0.066405353,0.989349514,0.039291945,0.654907123,0.442735928,0.948916218,R,87.70272713,0.11654461,2.169834708,0
0.24599974,0.532086824,0.482356209,0.702866444,0.068010232,0.19378913,0.21456482,0.738150755,0.189138696,0.573491764,0.215243821,0.86162495,0.942185454,0.518492975,0.352308884,0.234057775,0.049781002,0.268500076,0.65423578,0.533616931,0.944041278,0.396277262,0.693863342,0.489322747,0.512576216,0.267774315,0.454950777,0.470784997,0.706642522,0.940639999,0.329321277,0.042200469,0.496295126,0.544461332,0.168440551,0.760464606,0.984929108,0.945774717,0.197106039,0.87536324,0.704493636,0.453846564,0.540610994,0.849600175,0.48013494,0.373207369,0.493247493,0.579129804,0.189077654,0.90090773,0.674186949,0.633268917,0.099496226,0.604173938,0.120960662,0.078697675,0.527310896,0.402785534,0.58881027,0.089222168,R,18.0973064,0.84954376,3.320820224,0
0.430983063,0.174786715,0.987100086,0.561150212,0.687436861,0.325418281,0.094738915,0.975870863,0.286259035,0.423808185,0.649863922,0.024697298,0.810259131,0.53657819,0.278217187,0.061607985,0.162498415,0.895033859,0.686024224,0.249901722,0.065600765,0.690615312,0.572407726,0.404519524,0.363611449,0.216814276,0.669611257,0.970668028,0.175715246,0.59711662,0.424185056,0.446688722,0.25414728,0.825134876,0.485255604,0.543405852,0.304760913,0.181808466,0.085910388,0.714119141,0.196234282,0.690075354,0.390376446,0.415774801,0.469177496,0.367708508,0.100619977,0.30963181,0.663734361,0.665784401,0.286224307,0.460102627,0.193447228,0.210372082,0.023047088,0.89674655,0.210706665,0.227533877,0.279601433,0.127408072,M,79.72590256,0.499822258,27.59141121,1
0.639262883,0.075142953,0.134202426,0.644756727,0.33966062,0.707947827,0.557424745,0.256021173,0.65082795,0.11627368,0.536410383,0.437148105,0.267873583,0.604004998,0.871333592,0.9989047,0.607762769,0.404705874,0.2252071,0.257096089,0.479454978,0.367277701,0.913814523,0.368295468,0.373444591,0.383534512,0.83662021,0.650788321,0.61416885,0.334143022,0.817904177,0.038363861,0.870797172,0.5127499,0.398250235,0.497167281,0.667415531,0.012765427,0.871551856,0.446739525,0.34296652,0.138245566,0.439465374,0.496322771,0.403646694,0.678660094,0.420896529,0.961417578,0.599277518,0.807477936,0.109355903,0.397291293,0.336847701,0.569482388,0.86111352,0.078338218,0.072574798,0.850317708,0.212850086,0.668753254,M,45.69803596,0.387566338,5.246959016,1
0.542878132,0.832893595,0.12508891,0.129782966,0.55681836,0.946378653,0.414997758,0.3269421,0.606689323,0.930448601,0.836927833,0.995483611,0.022568583,0.112858145,0.609467763,0.820576439,0.285244342,0.239211088,0.786975799,0.056381854,0.369382648,0.505809223,0.560348674,0.728615157,0.354845723,0.612684345,0.585375423,0.547616101,0.640483293,0.259449171,0.084648754,0.119271672,0.224582383,0.500197936,0.840442751,0.701293342,0.789040604,0.350975624,0.404653742,0.393681886,0.191873184,0.061216658,0.590916093,0.989216683,0.166829705,0.04668482,0.779531682,0.252586007,0.829643805,0.703936667,0.945673537,0.408927236,0.661969839,0.464854781,0.630588697,0.449598906,0.188632246,0.507897416,0.528584201,0.810603848,M,32.82722936,0.61307231,1.117339421,1
0.735520706,0.663791624,0.113387096,0.720616291,0.500305156,0.894099536,0.919870934,0.055156591,0.82064156,0.03769739,0.367169626,0.542299976,0.148100799,0.746313813,0.008354704,0.168599048,0.58079683,0.714387562,0.916643103,0.705496652,0.67177927,0.394341146,0.001284426,0.120159259,0.534554545,0.675129886,0.417448284,0.730679012,0.521862295,0.074176196,0.192016251,0.839998223,0.724912747,0.894761987,0.117557249,0.990222535,0.209406714,0.011779876,0.997422939,0.281073885,0.668019453,0.176682314,0.580228532,0.904034986,0.320181167,0.670253976,0.187903589,0.624795399,0.336450352,0.211208259,0.313182051,0.178841069,0.901916108,0.397186886,0.245279305,0.448407841,0.320536167,0.744419254,0.971219912,0.438033657,M,15.82392627,0.055965557,8.575649882,1
0.8610334,0.565863074,0.157235665,0.690622742,0.513434497,0.650606523,0.889687413,0.440434571,0.901177623,0.750669014,0.488604926,0.603222136,0.325581133,0.9835973,0.667351163,0.043846852,0.326621906,0.623314434,0.056333278,0.023884191,0.45002424,0.33269018,0.438298608,0.26269331,0.164717747,0.689143357,0.514571116,0.200154211,0.319589426,0.591807908,0.072229348,0.147453009,0.073245604,0.812317333,0.752409233,0.753312932,0.716325343,0.669385424,0.476991915,0.642278164,0.038361555,0.621464423,0.777877706,0.50035836,0.357513328,0.277426735,0.64280205,0.692801199,0.8709676,0.342334082,0.769772307,0.561355824,0.882836491,0.527812108,0.517629828,0.577877081,0.749315355,0.964690479,0.073563354,0.053434602,M,16.76142561,0.506461119,28.24245855,1
0.937550337,0.529875626,0.614903015,0.482423602,0.093657453,0.768089378,0.747224645,0.311703321,0.306239245,0.837841381,0.072357258,0.881105148,0.25666169,0.592984748,0.935994179,0.678122502,0.414429812,0.689534209,0.343979636,0.277258416,0.996683278,0.750790231,0.644719977,0.355289643,0.049160829,0.031056876,0.554181255,0.762032721,0.53737919,0.840785072,0.033426533,0.366752076,0.237070391,0.447272968,0.072376393,0.954131642,0.223255401,0.922307775,0.425893155,0.985524133,0.554058383,0.930832864,0.005348989,0.748238806,0.903050653,0.139720567,0.096125852,0.424572607,0.933678906,0.54238656,0.527456464,0.141126118,0.000789511,0.810140091,0.087574563,0.633849819,0.914616455,0.208651913,0.665272836,0.078698577,M,66.18905547,0.87089057,35.16704773,1
0.603755144,0.163931721,0.735953561,0.301231295,0.463391009,0.599430542,0.171273411,0.741637819,0.302640341,0.66237186,0.158283051,0.688117659,0.128188073,0.425356496,0.247206074,0.748375249,0.262035005,0.881717306,0.891820211,0.196441315,0.613845945,0.087717642,0.3915371,0.71332173,0.659423247,0.624700669,0.282540864,0.378024949,0.102946145,0.71902282,0.503888797,0.708765632,0.248943525,0.324438229,0.334215337,0.02574241,0.341047873,0.803304574,0.897298496,0.518218316,0.455501695,0.030824619,0.879204338,0.013010213,0.94475008,0.489216249,0.341934494,0.924218435,0.024390993,0.581424895,0.548932524,0.219320401,0.428887431,0.652264006,0.727131197,0.000716859,0.93685343,0.164525372,0.233580434,0.263473446,M,55.04303879,0.213461516,10.12392821,1
0.037820137,0.123052124,0.986349923,0.315216737,0.11530109,0.106991261,0.719459968,0.854568664,0.2569523,0.020909512,0.223090018,0.056515691,0.103394937,0.43150812,0.229918371,0.515945879,0.253493753,0.940537301,0.905943968,0.566806105,0.354423992,0.381146882,0.411852283,0.727579322,0.451638996,0.856729947,0.944094786,0.335946153,0.560694481,0.095056537,0.200469048,0.413465767,0.206202716,0.876560491,0.158286256,0.455660822,0.60569924,0.691863908,0.38306937,0.869099069,0.568319151,0.43950778,0.067240634,0.464689468,0.820735841,0.614541018,0.832162454,0.494011671,0.118461705,0.013639846,0.303219547,0.697990471,0.790259904,0.295752835,0.495653921,0.421118904,0.410522784,0.231348713,0.136371105,0.196688558,R,12.20854217,0.426389895,33.41297186,0
0.055332387,0.198130742,0.009200898,0.627258401,0.316375407,0.973144711,0.193717051,0.34582857,0.357841159,0.008451496,0.839207953,0.03199446,0.940179835,0.892074351,0.535521916,0.543595575,0.653777923,0.387050012,0.647222283,0.044768389,0.054047627,0.45723042,0.549622301,0.88781764,0.104660634,0.822647927,0.210047337,0.394083649,0.316602435,0.400155273,0.150495498,0.503570074,0.80164259,0.44153401,0.490613576,0.848767585,0.706058115,0.490454409,0.257695648,0.884926747,0.577020402,0.22114761,0.269119753,0.803133089,0.044145562,0.992092187,0.13035168,0.796068525,0.394775317,0.492216183,0.880650577,0.41291119,0.537493754,0.049299662,0.002347474,0.244799873,0.680583093,0.121264893,0.113761959,0.410960608,R,11.26978604,0.939480888,9.123816555,0
0.647837039,0.712071992,0.178450674,0.079588147,0.940397034,0.260666383,0.853346498,0.86349145,0.772522592,0.168833607,0.821801459,0.769250559,0.59672299,0.337202035,0.262508604,0.121889212,0.509757067,0.585260876,0.359338991,0.475359068,0.363514457,0.641006057,0.901259208,0.163920262,0.38140881,0.140868604,0.62494377,0.728870509,0.931912733,0.278871926,0.950211206,0.063262672,0.603013863,0.057132719,0.893774188,0.529809057,0.669348351,0.831573926,0.150310622,0.038591562,0.878881146,0.314933227,0.128978908,0.468461237,0.598306076,0.030970603,0.274895658,0.032799874,0.420335389,0.895100029,0.982652411,0.637047554,0.161637694,0.90584939,0.516247823,0.153749312,0.921726669,0.757469051,0.731705273,0.709180704,R,7.231057477,0.428563838,30.67287133,0
0.200339821,0.211006692,0.688292998,0.21972275,0.438671697,0.782001826,0.783952518,0.453261773,0.792189938,0.838621796,0.654775751,0.228425852,0.27401178,0.314841155,0.116804108,0.27315962,0.209519224,0.45532875,0.908437548,0.104480317,0.720267924,0.687283004,0.095754199,0.922572405,0.568472202,0.363725521,0.756538583,0.257365458,0.693509837,0.039711208,0.839408038,0.448170847,0.636692914,0.22123782,0.677073713,0.772240276,0.473213187,0.617726924,0.456325924,0.894091369,0.497869181,0.841808709,0.801352058,0.410504821,0.230084492,0.406082133,0.826217376,0.227632536,0.524436346,0.806096748,0.353477475,0.642209637,0.245631574,0.109279445,0.794384225,0.098968623,0.271381395,0.855109422,0.346469287,0.97304535,R,74.37673474,0.358367632,20.59798399,0
0.979734335,0.26827602,0.040978222,0.705063284,0.450986503,0.100752844,0.707522819,0.031174909,0.87019669,0.138652529,0.127311879,0.175672298,0.960266358,0.69316936,0.801371535,0.397634986,0.336312728,0.234484007,0.480648028,0.551828734,0.631774844,0.257118504,0.948654081,0.169758498,0.965653175,0.014856123,0.481125692,0.333367838,0.449123414,0.570664579,0.435589158,0.41484685,0.732723415,0.685876275,0.833271282,0.249958981,0.60952851,0.585194785,0.369737811,0.486057542,0.313782143,0.141844398,0.213801211,0.105513646,0.683069575,0.660727393,0.950606372,0.729678414,0.052045839,0.884245174,0.862675163,0.443320321,0.585863051,0.976078332,0.532304364,0.905321828,0.083038758,0.191051869,0.440754943,0.584756808,R,71.18820852,0.440536648,32.68997547,0
0.816227852,0.988262115,0.388851496,0.047415636,0.801171503,0.604380719,0.198542859,0.494828457,0.742310246,0.770411787,0.499618412,0.30521453,0.973742582,0.663362611,0.408237519,0.280463224,0.731102983,0.242183446,0.171709989,0.529833889,0.289987393,0.628905145,0.117938675,0.654941105,0.283296528,0.000242934,0.126936058,0.933615378,0.867354639,0.233609032,0.778371905,0.608571593,0.970904711,0.37360566,0.681460613,0.063535722,0.396247347,0.963817661,0.538980874,0.287879503,0.120270963,0.70352834,0.644856043,0.373938714,0.950941352,0.022202813,0.303723852,0.921069486,0.320935438,0.252252834,0.53422041,0.82380175,0.103146761,0.94302071,0.795072881,0.181250256,0.712007961,0.384958723,0.402294678,0.783290092,R,5.843099085,0.519452767,49.75263762,0
0.962784808,0.126655873,0.420630237,0.480941608,0.376311817,0.363189124,0.052268668,0.685538621,0.436214417,0.194793803,0.816033502,0.802560748,0.486391628,0.298450661,0.638092726,0.288152136,0.23600793,0.730514654,0.04032524,0.094768471,0.006788174,0.152943186,0.068990009,0.995802368,0.28880997,0.149268013,0.240996258,0.936125572,0.520160223,0.364818096,0.873391458,0.394990271,0.33500857,0.207282523,0.377796824,0.316684356,0.677303959,0.289582705,0.577199746,0.065892165,0.191289157,0.407405272,0.936949254,0.377251986,0.664074121,0.255087222,0.127033576,0.0585366,0.305413499,0.157661027,0.174010448,0.760759308,0.015838071,0.557810126,0.379461381,0.50655,0.562830237,0.313367694,0.29510886,0.733401849,M,56.02700756,0.631991344,46.89084826,1
0.871276988,0.192581632,0.097618761,0.897795806,0.349895464,0.551317391,0.359543145,0.125802336,0.589331645,0.525140852,0.202993559,0.451869045,0.796947504,0.590426103,0.096917327,0.548021497,0.702738299,0.792703406,0.629117579,0.152658165,0.710173267,0.677341846,0.024426883,0.411747668,0.332950247,0.669412064,0.216135812,0.590871923,0.913205962,0.797802372,0.921457736,0.978505967,0.010670127,0.622741276,0.412839398,0.85985449,0.251814702,0.981029489,0.61370797,0.793537402,0.085599553,0.183457885,0.758403673,0.021986522,0.816877986,0.013949019,0.657118839,0.36509392,0.611494853,0.696031407,0.342475219,0.107962448,0.069645868,0.588936023,0.520655354,0.742201009,0.50973551,0.42244579,0.398087178,0.026446903,R,8.467615524,0.800692801,0.214087892,0
0.335557202,0.976020158,0.873555576,0.329378067,0.587795405,0.847296746,0.441274337,0.017957864,0.074510462,0.510392721,0.969439376,0.693209542,0.070916191,0.189360876,0.771323143,0.84143976,0.617694586,0.64442317,0.02833745,0.82853026,0.788275208,0.259035144,0.70867672,0.214854606,0.040330161,0.201136543,0.178628877,0.337747997,0.418449497,0.508538891,0.476753876,0.270674606,0.029170669,0.605101622,0.39574483,0.298672157,0.866941043,0.746743308,0.857765548,0.494982795,0.130931252,0.696221436,0.20607378,0.441229669,0.065000789,0.825308402,0.125940641,0.903097507,0.864230602,0.464582764,0.744368204,0.619445074,0.803075642,0.431805101,0.785808484,0.462456817,0.940965788,0.486372101,0.462619272,0.785071862,M,90.37457706,0.452102206,44.27193822,1
